Vuosi;Kuukausi;Päivä;Kellonaika;Ilmanlämpötila(degC)
2018;9;20;00:00;13
2018;9;20;02:00;12
2018;9;20;04:00;11
2018;9;20;06:00;14
2018;9;20;08:00;16
2018;9;20;10:00;18
2018;9;20;12:00;19
2018;9;20;14:00;19
2018;9;20;16:00;17
2018;9;20;18:00;15
2018;9;20;20:00;14
2018;9;20;22:00;14
2018;9;21;00:00;14
2018;9;21;02:00;13
2018;9;21;04:00;11
2018;9;21;06:00;12
2018;9;21;08:00;13
2018;9;21;10:00;14
2018;9;21;12:00;16
2018;9;21;14:00;17
2018;9;21;16:00;16
2018;9;21;18:00;17
2018;9;21;20:00;19
2018;9;21;22:00;19
2018;9;22;00:00;19
2018;9;22;02:00;18
2018;9;22;04:00;18
2018;9;22;06:00;18
2018;9;22;08:00;13
2018;9;22;10:00;12
2018;9;22;12:00;14
2018;9;22;14:00;14
2018;9;22;16:00;11
2018;9;22;18:00;10
2018;9;22;20:00;9
2018;9;22;22:00;9
2018;9;23;00:00;9
2018;9;23;02:00;9
2018;9;23;04:00;9
2018;9;23;06:00;9
2018;9;23;08:00;10
2018;9;23;10:00;11
2018;9;23;12:00;13
2018;9;23;14:00;12
2018;9;23;16:00;10
2018;9;23;18:00;8
2018;9;23;20:00;8
2018;9;23;22:00;4
2018;9;24;00:00;5
2018;9;24;02:00;3
2018;9;24;04:00;2
2018;9;24;06:00;6
2018;9;24;08:00;9
2018;9;24;10:00;10
2018;9;24;12:00;10
2018;9;24;14:00;9
2018;9;24;16:00;7
2018;9;24;18:00;7
2018;9;24;20:00;7
2018;9;24;22:00;6
2018;9;25;00:00;6
2018;9;25;02:00;5
2018;9;25;04:00;4
2018;9;25;06:00;6
2018;9;25;08:00;7
2018;9;25;10:00;8
2018;9;25;12:00;8
2018;9;25;14:00;9
2018;9;25;16:00;6
2018;9;25;18:00;5
2018;9;25;20:00;4
2018;9;25;22:00;3
2018;9;26;00:00;2
2018;9;26;02:00;4
2018;9;26;04:00;5
2018;9;26;06:00;8
2018;9;26;08:00;10
2018;9;26;10:00;8
2018;9;26;12:00;9
2018;9;26;14:00;9
2018;9;26;16:00;9
2018;9;26;18:00;8
2018;9;26;20:00;7
2018;9;26;22:00;8
2018;9;27;00:00;7
2018;9;27;02:00;7
2018;9;27;04:00;7
2018;9;27;06:00;7
2018;9;27;08:00;8
2018;9;27;10:00;8
2018;9;27;12:00;9
2018;9;27;14:00;9
2018;9;27;16:00;8
2018;9;27;18:00;7
2018;9;27;20:00;6
2018;9;27;22:00;4
2018;9;28;00:00;4
2018;9;28;02:00;5
2018;9;28;04:00;5
2018;9;28;06:00;5
2018;9;28;08:00;6
2018;9;28;10:00;7
2018;9;28;12:00;7
2018;9;28;14:00;7
2018;9;28;16:00;6
2018;9;28;18:00;5
2018;9;28;20:00;4
2018;9;28;22:00;2
2018;9;29;00:00;1
2018;9;29;02:00;1
2018;9;29;04:00;-2
2018;9;29;06:00;2
2018;9;29;08:00;6
2018;9;29;10:00;7
2018;9;29;12:00;8
2018;9;29;14:00;8
2018;9;29;16:00;5
2018;9;29;18:00;5
2018;9;29;20:00;6
2018;9;29;22:00;4
2018;9;30;00:00;5
2018;9;30;02:00;7
2018;9;30;04:00;8
2018;9;30;06:00;8
2018;9;30;08:00;9
2018;9;30;10:00;11
2018;9;30;12:00;11
2018;9;30;14:00;11
2018;9;30;16:00;10
2018;9;30;18:00;8
2018;9;30;20:00;7
2018;9;30;22:00;6
2018;10;1;00:00;4
2018;10;1;02:00;5
2018;10;1;04:00;6
2018;10;1;06:00;8
2018;10;1;08:00;10
2018;10;1;10:00;13
2018;10;1;12:00;13
2018;10;1;14:00;12
2018;10;1;16:00;9
2018;10;1;18:00;9
2018;10;1;20:00;7
2018;10;1;22:00;7
2018;10;2;00:00;7
2018;10;2;02:00;7
2018;10;2;04:00;7
2018;10;2;06:00;7
2018;10;2;08:00;7
2018;10;2;10:00;9
2018;10;2;12:00;9
2018;10;2;14:00;9
2018;10;2;16:00;5
2018;10;2;18:00;4
2018;10;2;20:00;4
2018;10;2;22:00;5
2018;10;3;00:00;5
2018;10;3;02:00;5
2018;10;3;04:00;4
2018;10;3;06:00;4
2018;10;3;08:00;7
2018;10;3;10:00;7
2018;10;3;12:00;7
2018;10;3;14:00;6
2018;10;3;16:00;6
2018;10;3;18:00;5
2018;10;3;20:00;5
2018;10;3;22:00;5
2018;10;4;00:00;3
2018;10;4;02:00;3
2018;10;4;04:00;2
2018;10;4;06:00;2
2018;10;4;08:00;3
2018;10;4;10:00;3
2018;10;4;12:00;3
2018;10;4;14:00;4
2018;10;4;16:00;2
2018;10;4;18:00;0
2018;10;4;20:00;0
2018;10;4;22:00;-1
2018;10;5;00:00;-4
2018;10;5;02:00;-3
2018;10;5;04:00;-2
2018;10;5;06:00;-1
2018;10;5;08:00;4
2018;10;5;10:00;6
2018;10;5;12:00;8
2018;10;5;14:00;11
2018;10;5;16:00;9
2018;10;5;18:00;7
2018;10;5;20:00;6
2018;10;5;22:00;4
2018;10;6;00:00;3
2018;10;6;02:00;4
2018;10;6;04:00;5
2018;10;6;06:00;5
2018;10;6;08:00;7
2018;10;6;10:00;9
2018;10;6;12:00;11
2018;10;6;14:00;10
2018;10;6;16:00;7
2018;10;6;18:00;6
2018;10;6;20:00;7
2018;10;6;22:00;6
2018;10;7;00:00;4
2018;10;7;02:00;3
2018;10;7;04:00;3
2018;10;7;06:00;4
2018;10;7;08:00;5
2018;10;7;10:00;6
2018;10;7;12:00;5
2018;10;7;14:00;5
2018;10;7;16:00;4
2018;10;7;18:00;3
2018;10;7;20:00;1
2018;10;7;22:00;-1
2018;10;8;00:00;-2
2018;10;8;02:00;-1
2018;10;8;04:00;-1
2018;10;8;06:00;-3
2018;10;8;08:00;2
2018;10;8;10:00;6
2018;10;8;12:00;6
2018;10;8;14:00;8
2018;10;8;16:00;6
2018;10;8;18:00;7
2018;10;8;20:00;8
2018;10;8;22:00;8
2018;10;9;00:00;9
2018;10;9;02:00;9
2018;10;9;04:00;9
2018;10;9;06:00;10
2018;10;9;08:00;10
2018;10;9;10:00;11
2018;10;9;12:00;12
2018;10;9;14:00;12
2018;10;9;16:00;11
2018;10;9;18:00;11
2018;10;9;20:00;12
2018;10;9;22:00;11
2018;10;10;00:00;11
2018;10;10;02:00;11
2018;10;10;04:00;11
2018;10;10;06:00;11
2018;10;10;08:00;12
2018;10;10;10:00;13
2018;10;10;12:00;14
2018;10;10;14:00;13
2018;10;10;16:00;9
2018;10;10;18:00;8
2018;10;10;20:00;6
2018;10;10;22:00;7
2018;10;11;00:00;6
2018;10;11;02:00;5
2018;10;11;04:00;2
2018;10;11;06:00;4
2018;10;11;08:00;9
2018;10;11;10:00;13
2018;10;11;12:00;15
2018;10;11;14:00;14
2018;10;11;16:00;10
2018;10;11;18:00;8
2018;10;11;20:00;7
2018;10;11;22:00;8
2018;10;12;00:00;9
2018;10;12;02:00;9
2018;10;12;04:00;9
2018;10;12;06:00;9
2018;10;12;08:00;10
2018;10;12;10:00;11
2018;10;12;12:00;13
2018;10;12;14:00;12
2018;10;12;16:00;9
2018;10;12;18:00;10
2018;10;12;20:00;10
2018;10;12;22:00;11
2018;10;13;00:00;11
2018;10;13;02:00;10
2018;10;13;04:00;10
2018;10;13;06:00;10
2018;10;13;08:00;11
2018;10;13;10:00;13
2018;10;13;12:00;13
2018;10;13;14:00;13
2018;10;13;16:00;12
2018;10;13;18:00;11
2018;10;13;20:00;11
2018;10;13;22:00;11
2018;10;14;00:00;11
2018;10;14;02:00;11
2018;10;14;04:00;11
2018;10;14;06:00;11
2018;10;14;08:00;13
2018;10;14;10:00;17
2018;10;14;12:00;19
2018;10;14;14:00;17
2018;10;14;16:00;13
2018;10;14;18:00;12
2018;10;14;20:00;11
2018;10;14;22:00;10
2018;10;15;00:00;10
2018;10;15;02:00;10
2018;10;15;04:00;9
2018;10;15;06:00;10
2018;10;15;08:00;12
2018;10;15;10:00;15
2018;10;15;12:00;16
2018;10;15;14:00;14
2018;10;15;16:00;12
2018;10;15;18:00;11
2018;10;15;20:00;10
2018;10;15;22:00;10
2018;10;16;00:00;10
2018;10;16;02:00;10
2018;10;16;04:00;9
2018;10;16;06:00;10
2018;10;16;08:00;11
2018;10;16;10:00;11
2018;10;16;12:00;11
2018;10;16;14:00;11
2018;10;16;16:00;10
2018;10;16;18:00;8
2018;10;16;20:00;8
2018;10;16;22:00;6
2018;10;17;00:00;6
2018;10;17;02:00;6
2018;10;17;04:00;7
2018;10;17;06:00;7
2018;10;17;08:00;8
2018;10;17;10:00;10
2018;10;17;12:00;10
2018;10;17;14:00;10
2018;10;17;16:00;10
2018;10;17;18:00;9
2018;10;17;20:00;9
2018;10;17;22:00;10
2018;10;18;00:00;10
2018;10;18;02:00;10
2018;10;18;04:00;10
2018;10;18;06:00;10
2018;10;18;08:00;11
2018;10;18;10:00;12
2018;10;18;12:00;12
2018;10;18;14:00;11
2018;10;18;16:00;11
2018;10;18;18:00;11
2018;10;18;20:00;8
2018;10;18;22:00;6
2018;10;19;00:00;5
2018;10;19;02:00;4
2018;10;19;04:00;4
2018;10;19;06:00;4
2018;10;19;08:00;6
2018;10;19;10:00;8
2018;10;19;12:00;9
2018;10;19;14:00;8
2018;10;19;16:00;6
2018;10;19;18:00;5
2018;10;19;20:00;4
2018;10;19;22:00;1
2018;10;20;00:00;1
2018;10;20;02:00;2
2018;10;20;04:00;3
2018;10;20;06:00;3
2018;10;20;08:00;5
2018;10;20;10:00;6
2018;10;20;12:00;7
2018;10;20;14:00;5
2018;10;20;16:00;3
2018;10;20;18:00;4
2018;10;20;20:00;4
2018;10;20;22:00;4
2018;10;21;00:00;4
2018;10;21;02:00;4
2018;10;21;04:00;3
2018;10;21;06:00;2
2018;10;21;08:00;4
2018;10;21;10:00;9
2018;10;21;12:00;10
2018;10;21;14:00;8
2018;10;21;16:00;8
2018;10;21;18:00;9
2018;10;21;20:00;9
2018;10;21;22:00;9
2018;10;22;00:00;9
2018;10;22;02:00;10
2018;10;22;04:00;11
2018;10;22;06:00;11
2018;10;22;08:00;8
2018;10;22;10:00;7
2018;10;22;12:00;8
2018;10;22;14:00;8
2018;10;22;16:00;4
2018;10;22;18:00;3
2018;10;22;20:00;2
2018;10;22;22:00;2
2018;10;23;00:00;1
2018;10;23;02:00;1
2018;10;23;04:00;0
2018;10;23;06:00;0
2018;10;23;08:00;3
2018;10;23;10:00;3
2018;10;23;12:00;5
2018;10;23;14:00;5
2018;10;23;16:00;4
2018;10;23;18:00;4
2018;10;23;20:00;4
2018;10;23;22:00;3
2018;10;24;00:00;4
2018;10;24;02:00;4
2018;10;24;04:00;4
2018;10;24;06:00;4
2018;10;24;08:00;5
2018;10;24;10:00;4
2018;10;24;12:00;4
2018;10;24;14:00;4
2018;10;24;16:00;4
2018;10;24;18:00;3
2018;10;24;20:00;2
2018;10;24;22:00;2
2018;10;25;00:00;1
2018;10;25;02:00;0
2018;10;25;04:00;-1
2018;10;25;06:00;-1
2018;10;25;08:00;0
2018;10;25;10:00;1
2018;10;25;12:00;2
2018;10;25;14:00;1
2018;10;25;16:00;-1
2018;10;25;18:00;-2
2018;10;25;20:00;-2
2018;10;25;22:00;-2
2018;10;26;00:00;0
2018;10;26;02:00;0
2018;10;26;04:00;1
2018;10;26;06:00;0
2018;10;26;08:00;2
2018;10;26;10:00;2
2018;10;26;12:00;3
2018;10;26;14:00;2
2018;10;26;16:00;1
2018;10;26;18:00;2
2018;10;26;20:00;1
2018;10;26;22:00;-1
2018;10;27;00:00;1
2018;10;27;02:00;1
2018;10;27;04:00;-1
2018;10;27;06:00;-1
2018;10;27;08:00;1
2018;10;27;10:00;2
2018;10;27;12:00;2
2018;10;27;14:00;1
2018;10;27;16:00;1
2018;10;27;18:00;1
2018;10;27;20:00;1
2018;10;27;22:00;0
2018;10;28;00:00;0
2018;10;28;02:00;0
2018;10;28;04:00;0
2018;10;28;06:00;-1
2018;10;28;08:00;0
2018;10;28;10:00;1
2018;10;28;12:00;0
2018;10;28;14:00;0
2018;10;28;16:00;0
2018;10;28;18:00;-1
2018;10;28;20:00;-1
2018;10;28;22:00;-2
2018;10;29;00:00;-3
2018;10;29;02:00;-4
2018;10;29;04:00;-4
2018;10;29;06:00;-5
2018;10;29;08:00;-2
2018;10;29;10:00;-1
2018;10;29;12:00;0
2018;10;29;14:00;-1
2018;10;29;16:00;-2
2018;10;29;18:00;-3
2018;10;29;20:00;-3
2018;10;29;22:00;-4
2018;10;30;00:00;-4
2018;10;30;02:00;-3
2018;10;30;04:00;-3
2018;10;30;06:00;-2
2018;10;30;08:00;0
2018;10;30;10:00;1
2018;10;30;12:00;2
2018;10;30;14:00;1
2018;10;30;16:00;1
2018;10;30;18:00;1
2018;10;30;20:00;0
2018;10;30;22:00;0
2018;10;31;00:00;1
2018;10;31;02:00;1
2018;10;31;04:00;2
2018;10;31;06:00;2
2018;10;31;08:00;2
2018;10;31;10:00;4
2018;10;31;12:00;4
2018;10;31;14:00;4
2018;10;31;16:00;5
2018;10;31;18:00;7
2018;10;31;20:00;8
2018;10;31;22:00;9
2018;11;1;00:00;8
2018;11;1;02:00;8
2018;11;1;04:00;7
2018;11;1;06:00;8
2018;11;1;08:00;8
2018;11;1;10:00;8
2018;11;1;12:00;8
2018;11;1;14:00;8
2018;11;1;16:00;6
2018;11;1;18:00;6
2018;11;1;20:00;5
2018;11;1;22:00;4
2018;11;2;00:00;3
2018;11;2;02:00;3
2018;11;2;04:00;3
2018;11;2;06:00;4
2018;11;2;08:00;4
2018;11;2;10:00;6
2018;11;2;12:00;7
2018;11;2;14:00;7
2018;11;2;16:00;7
2018;11;2;18:00;7
2018;11;2;20:00;8
2018;11;2;22:00;8
2018;11;3;00:00;9
2018;11;3;02:00;8
2018;11;3;04:00;8
2018;11;3;06:00;8
2018;11;3;08:00;8
2018;11;3;10:00;9
2018;11;3;12:00;9
2018;11;3;14:00;9
2018;11;3;16:00;8
2018;11;3;18:00;5
2018;11;3;20:00;4
2018;11;3;22:00;3
2018;11;4;00:00;2
2018;11;4;02:00;1
2018;11;4;04:00;1
2018;11;4;06:00;0
2018;11;4;08:00;0
2018;11;4;10:00;0
2018;11;4;12:00;2
2018;11;4;14:00;4
2018;11;4;16:00;5
2018;11;4;18:00;5
2018;11;4;20:00;6
2018;11;4;22:00;5
2018;11;5;00:00;5
2018;11;5;02:00;4
2018;11;5;04:00;5
2018;11;5;06:00;4
2018;11;5;08:00;5
2018;11;5;10:00;6
2018;11;5;12:00;6
2018;11;5;14:00;6
2018;11;5;16:00;5
2018;11;5;18:00;5
2018;11;5;20:00;5
2018;11;5;22:00;5
2018;11;6;00:00;5
2018;11;6;02:00;4
2018;11;6;04:00;4
2018;11;6;06:00;4
2018;11;6;08:00;4
2018;11;6;10:00;4
2018;11;6;12:00;5
2018;11;6;14:00;5
2018;11;6;16:00;4
2018;11;6;18:00;4
2018;11;6;20:00;4
2018;11;6;22:00;4
2018;11;7;00:00;6
2018;11;7;02:00;6
2018;11;7;04:00;6
2018;11;7;06:00;6
2018;11;7;08:00;6
2018;11;7;10:00;7
2018;11;7;12:00;8
2018;11;7;14:00;8
2018;11;7;16:00;7
2018;11;7;18:00;7
2018;11;7;20:00;7
2018;11;7;22:00;7
2018;11;8;00:00;7
2018;11;8;02:00;7
2018;11;8;04:00;7
2018;11;8;06:00;7
2018;11;8;08:00;7
2018;11;8;10:00;6
2018;11;8;12:00;6
2018;11;8;14:00;6
2018;11;8;16:00;6
2018;11;8;18:00;5
2018;11;8;20:00;5
2018;11;8;22:00;5
2018;11;9;00:00;5
2018;11;9;02:00;4
2018;11;9;04:00;4
2018;11;9;06:00;4
2018;11;9;08:00;4
2018;11;9;10:00;4
2018;11;9;12:00;4
2018;11;9;14:00;4
2018;11;9;16:00;3
2018;11;9;18:00;3
2018;11;9;20:00;3
2018;11;9;22:00;3
2018;11;10;00:00;2
2018;11;10;02:00;3
2018;11;10;04:00;3
2018;11;10;06:00;3
2018;11;10;08:00;3
2018;11;10;10:00;3
2018;11;10;12:00;3
2018;11;10;14:00;2
2018;11;10;16:00;2
2018;11;10;18:00;2
2018;11;10;20:00;3
2018;11;10;22:00;3
2018;11;11;00:00;3
2018;11;11;02:00;2
2018;11;11;04:00;2
2018;11;11;06:00;2
2018;11;11;08:00;3
2018;11;11;10:00;3
2018;11;11;12:00;3
2018;11;11;14:00;3
2018;11;11;16:00;3
2018;11;11;18:00;3
2018;11;11;20:00;4
2018;11;11;22:00;4
2018;11;12;00:00;4
2018;11;12;02:00;4
2018;11;12;04:00;4
2018;11;12;06:00;4
2018;11;12;08:00;4
2018;11;12;10:00;2
2018;11;12;12:00;2
2018;11;12;14:00;2
2018;11;12;16:00;2
2018;11;12;18:00;2
2018;11;12;20:00;3
2018;11;12;22:00;3
2018;11;13;00:00;4
2018;11;13;02:00;4
2018;11;13;04:00;4
2018;11;13;06:00;3
2018;11;13;08:00;3
2018;11;13;10:00;4
2018;11;13;12:00;5
2018;11;13;14:00;6
2018;11;13;16:00;6
2018;11;13;18:00;5
2018;11;13;20:00;4
2018;11;13;22:00;4
2018;11;14;00:00;4
2018;11;14;02:00;4
2018;11;14;04:00;5
2018;11;14;06:00;5
2018;11;14;08:00;5
2018;11;14;10:00;5
2018;11;14;12:00;6
2018;11;14;14:00;5
2018;11;14;16:00;5
2018;11;14;18:00;5
2018;11;14;20:00;5
2018;11;14;22:00;5
2018;11;15;00:00;5
2018;11;15;02:00;5
2018;11;15;04:00;4
2018;11;15;06:00;4
2018;11;15;08:00;4
2018;11;15;10:00;4
2018;11;15;12:00;6
2018;11;15;14:00;6
2018;11;15;16:00;6
2018;11;15;18:00;7
2018;11;15;20:00;6
2018;11;15;22:00;7
2018;11;16;00:00;7
2018;11;16;02:00;7
2018;11;16;04:00;7
2018;11;16;06:00;7
2018;11;16;08:00;7
2018;11;16;10:00;8
2018;11;16;12:00;8
2018;11;16;14:00;8
2018;11;16;16:00;8
2018;11;16;18:00;8
2018;11;16;20:00;8
2018;11;16;22:00;7
2018;11;17;00:00;7
2018;11;17;02:00;6
2018;11;17;04:00;6
2018;11;17;06:00;6
2018;11;17;08:00;6
2018;11;17;10:00;7
2018;11;17;12:00;6
2018;11;17;14:00;6
2018;11;17;16:00;5
2018;11;17;18:00;4
2018;11;17;20:00;4
2018;11;17;22:00;5
2018;11;18;00:00;5
2018;11;18;02:00;6
2018;11;18;04:00;5
2018;11;18;06:00;5
2018;11;18;08:00;4
2018;11;18;10:00;3
2018;11;18;12:00;3
2018;11;18;14:00;2
2018;11;18;16:00;2
2018;11;18;18:00;1
2018;11;18;20:00;1
2018;11;18;22:00;1
2018;11;19;00:00;0
2018;11;19;02:00;0
2018;11;19;04:00;0
2018;11;19;06:00;0
2018;11;19;08:00;0
2018;11;19;10:00;0
2018;11;19;12:00;-1
2018;11;19;14:00;-3
2018;11;19;16:00;-4
2018;11;19;18:00;-4
2018;11;19;20:00;-4
2018;11;19;22:00;-5
2018;11;20;00:00;-4
2018;11;20;02:00;-6
2018;11;20;04:00;-6
2018;11;20;06:00;-6
2018;11;20;08:00;-4
2018;11;20;10:00;-3
2018;11;20;12:00;-2
2018;11;20;14:00;-1
2018;11;20;16:00;0
2018;11;20;18:00;1
2018;11;20;20:00;1
2018;11;20;22:00;0
2018;11;21;00:00;-1
2018;11;21;02:00;-2
2018;11;21;04:00;-2
2018;11;21;06:00;-1
2018;11;21;08:00;-2
2018;11;21;10:00;-1
2018;11;21;12:00;-1
2018;11;21;14:00;-3
2018;11;21;16:00;-3
2018;11;21;18:00;-3
2018;11;21;20:00;-2
2018;11;21;22:00;-1
2018;11;22;00:00;-1
2018;11;22;02:00;-1
2018;11;22;04:00;-1
2018;11;22;06:00;-1
2018;11;22;08:00;-1
2018;11;22;10:00;0
2018;11;22;12:00;0
2018;11;22;14:00;0
2018;11;22;16:00;0
2018;11;22;18:00;0
2018;11;22;20:00;0
2018;11;22;22:00;0
2018;11;23;00:00;-1
2018;11;23;02:00;-1
2018;11;23;04:00;-2
2018;11;23;06:00;-2
2018;11;23;08:00;-3
2018;11;23;10:00;-3
2018;11;23;12:00;-2
2018;11;23;14:00;-2
2018;11;23;16:00;-1
2018;11;23;18:00;0
2018;11;23;20:00;0
2018;11;23;22:00;0
2018;11;24;00:00;0
2018;11;24;02:00;0
2018;11;24;04:00;-2
2018;11;24;06:00;-2
2018;11;24;08:00;-2
2018;11;24;10:00;-1
2018;11;24;12:00;0
2018;11;24;14:00;0
2018;11;24;16:00;0
2018;11;24;18:00;-1
2018;11;24;20:00;-2
2018;11;24;22:00;-4
2018;11;25;00:00;-4
2018;11;25;02:00;-5
2018;11;25;04:00;-2
2018;11;25;06:00;-2
2018;11;25;08:00;-1
2018;11;25;10:00;-1
2018;11;25;12:00;-1
2018;11;25;14:00;-3
2018;11;25;16:00;-4
2018;11;25;18:00;-4
2018;11;25;20:00;-5
2018;11;25;22:00;-6
2018;11;26;00:00;-6
2018;11;26;02:00;-5
2018;11;26;04:00;-6
2018;11;26;06:00;-5
2018;11;26;08:00;-5
2018;11;26;10:00;-4
2018;11;26;12:00;-4
2018;11;26;14:00;-4
2018;11;26;16:00;-3
2018;11;26;18:00;-3
2018;11;26;20:00;-3
2018;11;26;22:00;-3
2018;11;27;00:00;-3
2018;11;27;02:00;-4
2018;11;27;04:00;-5
2018;11;27;06:00;-5
2018;11;27;08:00;-4
2018;11;27;10:00;-4
2018;11;27;12:00;-4
2018;11;27;14:00;-5
2018;11;27;16:00;-5
2018;11;27;18:00;-5
2018;11;27;20:00;-6
2018;11;27;22:00;-6
2018;11;28;00:00;-6
2018;11;28;02:00;-6
2018;11;28;04:00;-8
2018;11;28;06:00;-8
2018;11;28;08:00;-7
2018;11;28;10:00;-7
2018;11;28;12:00;-7
2018;11;28;14:00;-8
2018;11;28;16:00;-8
2018;11;28;18:00;-7
2018;11;28;20:00;-9
2018;11;28;22:00;-9
2018;11;29;00:00;-7
2018;11;29;02:00;-6
2018;11;29;04:00;-4
2018;11;29;06:00;-2
2018;11;29;08:00;-2
2018;11;29;10:00;-2
2018;11;29;12:00;-2
2018;11;29;14:00;-2
2018;11;29;16:00;-2
2018;11;29;18:00;-2
2018;11;29;20:00;-3
2018;11;29;22:00;-3
2018;11;30;00:00;-4
2018;11;30;02:00;-3
2018;11;30;04:00;-3
2018;11;30;06:00;-2
2018;11;30;08:00;-2
2018;11;30;10:00;-2
2018;11;30;12:00;-1
2018;11;30;14:00;-1
2018;11;30;16:00;-1
2018;11;30;18:00;-1
2018;11;30;20:00;-1
2018;11;30;22:00;-1
2018;12;1;00:00;-1
2018;12;1;02:00;-2
2018;12;1;04:00;-2
2018;12;1;06:00;-2
2018;12;1;08:00;-2
2018;12;1;10:00;-2
2018;12;1;12:00;-4
2018;12;1;14:00;-3
2018;12;1;16:00;-3
2018;12;1;18:00;-4
2018;12;1;20:00;-4
2018;12;1;22:00;-5
2018;12;2;00:00;-6
2018;12;2;02:00;-6
2018;12;2;04:00;-6
2018;12;2;06:00;-6
2018;12;2;08:00;-6
2018;12;2;10:00;-6
2018;12;2;12:00;-6
2018;12;2;14:00;-6
2018;12;2;16:00;-6
2018;12;2;18:00;-6
2018;12;2;20:00;-6
2018;12;2;22:00;-6
2018;12;3;00:00;-6
2018;12;3;02:00;-6
2018;12;3;04:00;-6
2018;12;3;06:00;-6
2018;12;3;08:00;-5
2018;12;3;10:00;-5
2018;12;3;12:00;-7
2018;12;3;14:00;-7
2018;12;3;16:00;-7
2018;12;3;18:00;-7
2018;12;3;20:00;-6
2018;12;3;22:00;-6
2018;12;4;00:00;-5
2018;12;4;02:00;-4
2018;12;4;04:00;-3
2018;12;4;06:00;-2
2018;12;4;08:00;-2
2018;12;4;10:00;-1
2018;12;4;12:00;0
2018;12;4;14:00;1
2018;12;4;16:00;1
2018;12;4;18:00;2
2018;12;4;20:00;2
2018;12;4;22:00;2
2018;12;5;00:00;3
2018;12;5;02:00;3
2018;12;5;04:00;3
2018;12;5;06:00;2
2018;12;5;08:00;2
2018;12;5;10:00;2
2018;12;5;12:00;2
2018;12;5;14:00;1
2018;12;5;16:00;1
2018;12;5;18:00;1
2018;12;5;20:00;1
2018;12;5;22:00;0
2018;12;6;00:00;-1
2018;12;6;02:00;-1
2018;12;6;04:00;-2
2018;12;6;06:00;-3
2018;12;6;08:00;-2
2018;12;6;10:00;-1
2018;12;6;12:00;-1
2018;12;6;14:00;-2
2018;12;6;16:00;-2
2018;12;6;18:00;-2
2018;12;6;20:00;-2
2018;12;6;22:00;-2
2018;12;7;00:00;-3
2018;12;7;02:00;-3
2018;12;7;04:00;-3
2018;12;7;06:00;-3
2018;12;7;08:00;-2
2018;12;7;10:00;0
2018;12;7;12:00;0
2018;12;7;14:00;0
2018;12;7;16:00;-1
2018;12;7;18:00;-1
2018;12;7;20:00;-2
2018;12;7;22:00;-2
2018;12;8;00:00;-2
2018;12;8;02:00;-2
2018;12;8;04:00;-2
2018;12;8;06:00;-2
2018;12;8;08:00;-2
2018;12;8;10:00;-1
2018;12;8;12:00;-2
2018;12;8;14:00;-2
2018;12;8;16:00;-2
2018;12;8;18:00;-2
2018;12;8;20:00;-1
2018;12;8;22:00;-1
2018;12;9;00:00;0
2018;12;9;02:00;0
2018;12;9;04:00;0
2018;12;9;06:00;0
2018;12;9;08:00;0
2018;12;9;10:00;-1
2018;12;9;12:00;-1
2018;12;9;14:00;-1
2018;12;9;16:00;-1
2018;12;9;18:00;-1
2018;12;9;20:00;-1
2018;12;9;22:00;-1
2018;12;10;00:00;-1
2018;12;10;02:00;-1
2018;12;10;04:00;-1
2018;12;10;06:00;-1
2018;12;10;08:00;-1
2018;12;10;10:00;-1
2018;12;10;12:00;-1
2018;12;10;14:00;0
2018;12;10;16:00;0
2018;12;10;18:00;0
2018;12;10;20:00;0
2018;12;10;22:00;1
2018;12;11;00:00;0
2018;12;11;02:00;0
2018;12;11;04:00;-1
2018;12;11;06:00;-1
2018;12;11;08:00;-1
2018;12;11;10:00;-1
2018;12;11;12:00;-2
2018;12;11;14:00;-2
2018;12;11;16:00;-3
2018;12;11;18:00;-4
2018;12;11;20:00;-3
2018;12;11;22:00;-2
2018;12;12;00:00;-3
2018;12;12;02:00;-3
2018;12;12;04:00;-3
2018;12;12;06:00;-3
2018;12;12;08:00;-3
2018;12;12;10:00;-3
2018;12;12;12:00;-2
2018;12;12;14:00;-2
2018;12;12;16:00;-1
2018;12;12;18:00;-2
2018;12;12;20:00;-2
2018;12;12;22:00;-2
2018;12;13;00:00;-3
2018;12;13;02:00;-3
2018;12;13;04:00;-3
2018;12;13;06:00;-3
2018;12;13;08:00;-3
2018;12;13;10:00;-3
2018;12;13;12:00;-4
2018;12;13;14:00;-4
2018;12;13;16:00;-4
2018;12;13;18:00;-5
2018;12;13;20:00;-6
2018;12;13;22:00;-6
2018;12;14;00:00;-6
2018;12;14;02:00;-5
2018;12;14;04:00;-5
2018;12;14;06:00;-5
2018;12;14;08:00;-5
2018;12;14;10:00;-5
2018;12;14;12:00;-5
2018;12;14;14:00;-5
2018;12;14;16:00;-6
2018;12;14;18:00;-6
2018;12;14;20:00;-6
2018;12;14;22:00;-7
2018;12;15;00:00;-7
2018;12;15;02:00;-8
2018;12;15;04:00;-8
2018;12;15;06:00;-9
2018;12;15;08:00;-9
2018;12;15;10:00;-8
2018;12;15;12:00;-9
2018;12;15;14:00;-8
2018;12;15;16:00;-8
2018;12;15;18:00;-8
2018;12;15;20:00;-9
2018;12;15;22:00;-9
2018;12;16;00:00;-9
2018;12;16;02:00;-8
2018;12;16;04:00;-8
2018;12;16;06:00;-8
2018;12;16;08:00;-7
